,source,target,edge
118,lovastatin,P08183,has_transporter
119,lovastatin,P46721,has_transporter
120,lovastatin,Q9Y6L6,has_transporter
121,lovastatin,Q92887,has_transporter
122,lovastatin,O95342,has_transporter
123,lovastatin,O94956,has_transporter
124,lovastatin,Q9NPD5,has_transporter
125,pregabalin,P43005,has_transporter
126,pregabalin,Q01650,has_transporter
127,nevirapine,O15245,has_transporter
128,cladribine,Q9UNQ0,has_transporter
129,cladribine,Q9HAS3,has_transporter
130,ranolazine,O95342,has_transporter
131,ranolazine,P08183,has_transporter
132,ranolazine,Q96FL8,has_transporter
133,ranolazine,Q86VL8,has_transporter
134,mesalazine,Q9Y6L6,has_transporter
135,mesalazine,Q9NPD5,has_transporter
136,mesalazine,O94956,has_transporter
137,ziprasidone,P08183,has_transporter
138,cabergoline,P08183,has_transporter
139,phenytoin,Q9NYB5,has_transporter
140,phenytoin,P08183,has_transporter
141,phenytoin,Q92887,has_transporter
142,doxycycline,Q4U2R8,has_transporter
143,doxycycline,Q2M3G0,has_transporter
144,clotrimazole,P08183,has_transporter
145,clotrimazole,O95342,has_transporter
146,clotrimazole,Q9Y6L6,has_transporter
147,clotrimazole,Q9NPD5,has_transporter
148,metoprolol,O15244,has_transporter
149,isradipine,O95342,has_transporter
150,topiramate,P08183,has_transporter
151,topiramate,Q13131,has_transporter
152,topiramate,P54646,has_transporter
153,topiramate,Q9Y478,has_transporter
154,topiramate,O43741,has_transporter
155,topiramate,P54619,has_transporter
156,topiramate,Q9UGJ0,has_transporter
157,topiramate,Q9UGI9,has_transporter
158,olmesartan,Q92887,has_transporter
159,olmesartan,Q9NPD5,has_transporter
160,olmesartan,Q9Y6L6,has_transporter
161,olmesartan,O95342,has_transporter
162,theophylline,Q9Y694,has_transporter
163,liothyronine,P46721,has_transporter
164,liothyronine,Q9Y6L6,has_transporter
165,liothyronine,Q9NPD5,has_transporter
166,liothyronine,Q6ZQN7,has_transporter
167,liothyronine,Q14973,has_transporter
168,liothyronine,Q9NYB5,has_transporter
169,liothyronine,Q96BD0,has_transporter
170,liothyronine,Q8TCC7,has_transporter
171,liothyronine,Q8TF71,has_transporter
172,liothyronine,P08183,has_transporter
173,liothyronine,Q01650,has_transporter
174,disopyramide,O15245,has_transporter
175,disopyramide,O15244,has_transporter
176,lidocaine,O76082,has_transporter
177,lidocaine,P08183,has_transporter
178,venlafaxine,P08183,has_transporter
179,venlafaxine,Q9UNQ0,has_transporter
180,chlorambucil,P46721,has_transporter
181,morphine,P08183,has_transporter
182,valproic acid,Q4U2R8,has_transporter
183,valproic acid,Q8TCC7,has_transporter
184,valproic acid,O76082,has_transporter
185,valproic acid,P53985,has_transporter
186,valproic acid,Q9Y694,has_transporter
187,valproic acid,O94956,has_transporter
188,zolmitriptan,P08183,has_transporter
189,acetaminophen,P08183,has_transporter
190,gefitinib,P08183,has_transporter
191,gefitinib,Q9UNQ0,has_transporter
192,codeine,O15245,has_transporter
193,piperacillin,Q4U2R8,has_transporter
194,piperacillin,Q8TCC7,has_transporter
195,dihydroergotamine,P08183,has_transporter
196,amitriptyline,P08183,has_transporter
197,indomethacin,O15438,has_transporter
198,indomethacin,O15439,has_transporter
199,indomethacin,O95255,has_transporter
200,indomethacin,P08183,has_transporter
201,indomethacin,P33527,has_transporter
202,indomethacin,P46721,has_transporter
203,indomethacin,Q4U2R8,has_transporter
204,indomethacin,Q8TCC7,has_transporter
205,indomethacin,Q92887,has_transporter
206,indomethacin,Q96J66,has_transporter
207,indomethacin,Q9NSA0,has_transporter
208,indomethacin,Q14973,has_transporter
209,indomethacin,Q9Y694,has_transporter
210,indomethacin,Q9Y6L6,has_transporter
211,indomethacin,O95342,has_transporter
212,metformin,O15245,has_transporter
213,metformin,O15244,has_transporter
214,metformin,O75751,has_transporter
215,metformin,Q96FL8,has_transporter
216,metformin,Q7RTT9,has_transporter
217,metformin,Q86VL8,has_transporter
218,methadone,P08183,has_transporter
219,olanzapine,P08183,has_transporter
220,atenolol,O95342,has_transporter
221,omeprazole,Q9UNQ0,has_transporter
222,omeprazole,O15438,has_transporter
223,omeprazole,P08183,has_transporter
224,cetirizine,P08183,has_transporter
225,terfenadine,P08183,has_transporter
226,terfenadine,O95342,has_transporter
227,diltiazem,P08183,has_transporter
228,protriptyline,P08183,has_transporter
229,alfuzosin,P08183,has_transporter
230,mefloquine,P08183,has_transporter
231,clozapine,P08183,has_transporter
232,norepinephrine,P23975,has_transporter
233,norepinephrine,O15244,has_transporter
234,norepinephrine,O75751,has_transporter
235,norepinephrine,O76082,has_transporter
236,norepinephrine,O15245,has_transporter
237,norepinephrine,Q01860,has_transporter
238,cidofovir,Q4U2R8,has_transporter
239,mirtazapine,P31645,has_transporter
240,timolol,P08183,has_transporter
241,amlodipine,P08183,has_transporter
242,digoxin,P08183,has_transporter
243,digoxin,Q6ZQN7,has_transporter
244,digoxin,O95342,has_transporter
245,digoxin,P46721,has_transporter
246,digoxin,Q86UW1,has_transporter
247,digoxin,Q86UW2,has_transporter
248,digoxin,Q9Y6L6,has_transporter
249,progesterone,P08183,has_transporter
250,progesterone,O15244,has_transporter
251,progesterone,O15245,has_transporter
252,progesterone,O75751,has_transporter
253,progesterone,O95342,has_transporter
254,progesterone,P33527,has_transporter
255,progesterone,Q14973,has_transporter
256,progesterone,Q9Y6L6,has_transporter
257,progesterone,Q9UNQ0,has_transporter
258,progesterone,Q9NPD5,has_transporter
259,sorafenib,Q9UNQ0,has_transporter
260,sorafenib,O15439,has_transporter
261,sorafenib,Q92887,has_transporter
262,sorafenib,P08183,has_transporter
263,sorafenib,Q15311,has_transporter
264,sorafenib,Q9Y6L6,has_transporter
265,nisoldipine,P08183,has_transporter
266,rosiglitazone,Q9Y6L6,has_transporter
267,rosiglitazone,O95342,has_transporter
268,pramipexole,O15244,has_transporter
269,pramipexole,O15245,has_transporter
270,pramipexole,O75751,has_transporter
271,ampicillin,O76082,has_transporter
272,ampicillin,P46059,has_transporter
273,ampicillin,Q16348,has_transporter
274,ampicillin,P53985,has_transporter
275,spironolactone,Q92887,has_transporter
276,spironolactone,P08183,has_transporter
277,spironolactone,P46721,has_transporter
278,spironolactone,O95342,has_transporter
279,cyproheptadine,O15245,has_transporter
280,allopurinol,Q8TCC7,has_transporter
281,allopurinol,Q9Y694,has_transporter
282,allopurinol,Q9UNQ0,has_transporter
283,allopurinol,O15244,has_transporter
284,ceftazidime,Q4U2R8,has_transporter
285,trimethoprim,P08183,has_transporter
286,trimethoprim,Q96FL8,has_transporter
287,trimethoprim,Q86VL8,has_transporter
288,gemcitabine,P08183,has_transporter
289,gemcitabine,Q5T3U5,has_transporter
290,gemcitabine,Q99808,has_transporter
291,gemcitabine,O00337,has_transporter
292,gemcitabine,Q14542,has_transporter
293,gemcitabine,Q9HAS3,has_transporter
294,teniposide,O95255,has_transporter
295,teniposide,Q9UNQ0,has_transporter
296,epirubicin,P33527,has_transporter
297,chloramphenicol,Q4U2R8,has_transporter
298,loracarbef,P46059,has_transporter
299,loracarbef,Q16348,has_transporter
300,lansoprazole,Q9UNQ0,has_transporter
301,lansoprazole,P08183,has_transporter
302,lansoprazole,Q8TCC7,has_transporter
303,lansoprazole,O15245,has_transporter
304,lansoprazole,O15244,has_transporter
305,lansoprazole,O75751,has_transporter
306,levothyroxine,Q9NYB5,has_transporter
307,levothyroxine,P36021,has_transporter
308,levothyroxine,P08183,has_transporter
309,levothyroxine,P46721,has_transporter
310,levothyroxine,Q9Y6L6,has_transporter
311,levothyroxine,Q9NPD5,has_transporter
312,levothyroxine,Q96BD0,has_transporter
313,levothyroxine,Q01650,has_transporter
314,levothyroxine,O94956,has_transporter
315,meperidine,P08183,has_transporter
316,loratadine,P08183,has_transporter
317,loratadine,O95342,has_transporter
318,prazosin,O15245,has_transporter
319,prazosin,O75751,has_transporter
320,prazosin,P08183,has_transporter
321,prazosin,Q9UNQ0,has_transporter
322,imipramine,P08183,has_transporter
323,imipramine,O15244,has_transporter
324,imipramine,O75751,has_transporter
325,imipramine,Q9H015,has_transporter
326,quinine,O15244,has_transporter
327,quinine,O15245,has_transporter
328,quinine,O76082,has_transporter
329,quinine,P08183,has_transporter
330,quinine,P46721,has_transporter
331,quinine,Q9H015,has_transporter
332,quinine,Q9Y6L6,has_transporter
333,montelukast,O94956,has_transporter
334,fluoxetine,P08183,has_transporter
335,duloxetine,P08183,has_transporter
336,chlorpromazine,P08183,has_transporter
337,chlorpromazine,O95342,has_transporter
338,lenalidomide,P08183,has_transporter
339,raloxifene,Q9Y6L6,has_transporter
340,raloxifene,Q9NPD5,has_transporter
341,raloxifene,P08183,has_transporter
342,raloxifene,Q9UNQ0,has_transporter
343,raloxifene,Q92887,has_transporter
344,raloxifene,O15438,has_transporter
345,raloxifene,O15439,has_transporter
346,celecoxib,O15439,has_transporter
347,celecoxib,O95342,has_transporter
348,celecoxib,P08183,has_transporter
349,celecoxib,Q9UNQ0,has_transporter
350,dicloxacillin,P46059,has_transporter
351,dicloxacillin,Q16348,has_transporter
352,buspirone,P08183,has_transporter
353,fosinopril,P46059,has_transporter
354,fosinopril,Q16348,has_transporter
355,cefotaxime,P46059,has_transporter
356,cefotaxime,Q16348,has_transporter
357,cefotaxime,Q4U2R8,has_transporter
358,cefotaxime,Q8TCC7,has_transporter
359,cefotaxime,Q9NSA0,has_transporter
360,cefotaxime,Q9Y694,has_transporter
361,zidovudine,O15244,has_transporter
362,zidovudine,Q4U2R8,has_transporter
363,zidovudine,Q9Y694,has_transporter
364,zidovudine,Q8TCC7,has_transporter
365,zidovudine,Q9NSA0,has_transporter
366,zidovudine,O00337,has_transporter
367,zidovudine,Q14542,has_transporter
368,zidovudine,P08183,has_transporter
369,zidovudine,O15439,has_transporter
370,zidovudine,O15440,has_transporter
371,zidovudine,Q9UNQ0,has_transporter
372,flutamide,P33527,has_transporter
373,tolmetin,Q4U2R8,has_transporter
374,cimetidine,P08183,has_transporter
375,cimetidine,O15244,has_transporter
376,cimetidine,O15245,has_transporter
377,cimetidine,O75751,has_transporter
378,cimetidine,O76082,has_transporter
379,cimetidine,Q4U2R8,has_transporter
380,cimetidine,Q8TCC7,has_transporter
381,cimetidine,Q96FL8,has_transporter
382,cimetidine,Q9H015,has_transporter
383,cimetidine,Q9NSA0,has_transporter
384,cimetidine,Q9Y694,has_transporter
385,cimetidine,O95342,has_transporter
386,cimetidine,Q86VL8,has_transporter
387,haloperidol,P08183,has_transporter
388,ritonavir,P08183,has_transporter
389,ritonavir,P33527,has_transporter
390,ritonavir,P46721,has_transporter
391,ritonavir,Q92887,has_transporter
392,ritonavir,Q9UNQ0,has_transporter
393,ritonavir,Q9Y6L6,has_transporter
394,ritonavir,O94956,has_transporter
395,ritonavir,O95342,has_transporter
396,ritonavir,Q9NPD5,has_transporter
397,cisplatin,O15438,has_transporter
398,cisplatin,O15440,has_transporter
399,cisplatin,Q92887,has_transporter
400,cisplatin,O15244,has_transporter
401,cisplatin,O15431,has_transporter
402,cisplatin,O15432,has_transporter
403,cisplatin,O95255,has_transporter
404,cisplatin,P35670,has_transporter
405,cisplatin,Q04656,has_transporter
406,cisplatin,Q9UNQ0,has_transporter
407,albendazole,P08183,has_transporter
408,trandolapril,P46059,has_transporter
409,trandolapril,Q16348,has_transporter
410,caspofungin,O15245,has_transporter
411,caspofungin,P08183,has_transporter
412,caspofungin,Q4U2R8,has_transporter
413,caspofungin,Q9Y6L6,has_transporter
414,caspofungin,Q9NPD5,has_transporter
415,oxaliplatin,O15244,has_transporter
416,oxaliplatin,O15431,has_transporter
417,oxaliplatin,O75751,has_transporter
418,oxaliplatin,Q9UNQ0,has_transporter
419,oxaliplatin,Q92887,has_transporter
420,oxaliplatin,P35670,has_transporter
421,oxaliplatin,Q04656,has_transporter
422,foscarnet,Q4U2R8,has_transporter
423,foscarnet,P53985,has_transporter
424,erlotinib,Q9UNQ0,has_transporter
425,erlotinib,P08183,has_transporter
426,erlotinib,O94956,has_transporter
427,cefdinir,O76082,has_transporter
428,cefdinir,P46059,has_transporter
429,cefdinir,Q16348,has_transporter
430,cefdinir,Q4U2R8,has_transporter
431,cefdinir,Q8TCC7,has_transporter
432,ciprofloxacin,P08183,has_transporter
433,ciprofloxacin,Q96FL8,has_transporter
434,ciprofloxacin,Q86VL8,has_transporter
435,nortriptyline,P23975,has_transporter
436,nortriptyline,P08183,has_transporter
437,vincristine,P08183,has_transporter
438,vincristine,O15438,has_transporter
439,vincristine,O75751,has_transporter
440,vincristine,P33527,has_transporter
441,vincristine,Q5T3U5,has_transporter
442,vincristine,Q92887,has_transporter
443,vincristine,O95342,has_transporter
444,vincristine,Q9UNQ0,has_transporter
445,vincristine,Q15311,has_transporter
446,vincristine,Q9Y6L6,has_transporter
447,vincristine,Q9NPD5,has_transporter
448,benazepril,P46059,has_transporter
449,benazepril,Q16348,has_transporter
450,fluorouracil,Q9Y694,has_transporter
451,fluorouracil,Q99808,has_transporter
452,fluorouracil,Q9UNQ0,has_transporter
453,fluorouracil,O15438,has_transporter
454,fluorouracil,O15439,has_transporter
455,fluorouracil,O15440,has_transporter
456,zafirlukast,Q9UNQ0,has_transporter
457,piroxicam,Q4U2R8,has_transporter
458,piroxicam,Q8TCC7,has_transporter
459,piroxicam,Q9NSA0,has_transporter
460,piroxicam,O94956,has_transporter
461,lamotrigine,P08183,has_transporter
462,lamotrigine,O15244,has_transporter
463,lamotrigine,O15245,has_transporter
464,hydroxyzine,P08183,has_transporter
465,bosentan,O95342,has_transporter
466,methotrexate,O15438,has_transporter
467,methotrexate,O15439,has_transporter
468,methotrexate,P33527,has_transporter
469,methotrexate,Q4U2R8,has_transporter
470,methotrexate,Q5T3U5,has_transporter
471,methotrexate,Q8TCC7,has_transporter
472,methotrexate,Q92887,has_transporter
473,methotrexate,P08183,has_transporter
474,methotrexate,P46721,has_transporter
475,methotrexate,P53985,has_transporter
476,methotrexate,Q96J66,has_transporter
477,methotrexate,Q9NPD5,has_transporter
478,methotrexate,Q9NSA0,has_transporter
479,methotrexate,Q9NYB5,has_transporter
480,methotrexate,Q9UIG8,has_transporter
481,methotrexate,Q9UNQ0,has_transporter
482,methotrexate,Q9Y694,has_transporter
483,methotrexate,Q96NT5,has_transporter
484,methotrexate,Q9Y6L6,has_transporter
485,methotrexate,Q6ZQN7,has_transporter
486,methotrexate,P41440,has_transporter
487,methotrexate,P15328,has_transporter
488,methotrexate,P14207,has_transporter
489,methotrexate,P46059,has_transporter
490,methotrexate,Q7Z2H8,has_transporter
491,carbamazepine,P08183,has_transporter
492,carbamazepine,Q15311,has_transporter
493,carbamazepine,Q92887,has_transporter
494,cephalexin,O76082,has_transporter
495,cephalexin,P46059,has_transporter
496,cephalexin,Q16348,has_transporter
497,cephalexin,Q4U2R8,has_transporter
498,cephalexin,Q96FL8,has_transporter
499,cephalexin,Q8TCC7,has_transporter
500,vinblastine,P08183,has_transporter
501,vinblastine,P33527,has_transporter
502,vinblastine,Q92887,has_transporter
503,vinblastine,O95255,has_transporter
504,vinblastine,O95342,has_transporter
505,vinblastine,Q9Y6L6,has_transporter
506,propranolol,O15244,has_transporter
507,propranolol,P08183,has_transporter
508,atropine,O95342,has_transporter
509,clonidine,O75751,has_transporter
510,clonidine,O76082,has_transporter
511,clonidine,Q9H015,has_transporter
512,valaciclovir,P46059,has_transporter
513,valaciclovir,Q16348,has_transporter
514,valaciclovir,Q8TCC7,has_transporter
515,valaciclovir,Q4U2R8,has_transporter
516,valaciclovir,Q9UN76,has_transporter
517,valaciclovir,Q12908,has_transporter
518,carbenicillin,Q4U2R8,has_transporter
519,enalapril,P08183,has_transporter
520,enalapril,P46059,has_transporter
521,enalapril,Q4U2R8,has_transporter
522,enalapril,Q8TCC7,has_transporter
523,enalapril,Q9Y694,has_transporter
524,enalapril,P46721,has_transporter
525,nizatidine,P08183,has_transporter
526,diclofenac,Q4U2R8,has_transporter
527,diclofenac,O15439,has_transporter
528,diclofenac,P33527,has_transporter
529,diclofenac,Q8TCC7,has_transporter
530,diclofenac,Q9NSA0,has_transporter
531,diclofenac,Q9NYB5,has_transporter
532,diclofenac,Q9Y6L6,has_transporter
533,diclofenac,O95342,has_transporter
534,diclofenac,P35499,has_transporter
535,diclofenac,P78348,has_transporter
536,diclofenac,O43526,has_transporter
537,diclofenac,O43525,has_transporter
538,diclofenac,P08183,has_transporter
539,doxazosin,P08183,has_transporter
540,doxazosin,O15245,has_transporter
541,amiloride,O15244,has_transporter
542,amiloride,Q9H015,has_transporter
543,oxytetracycline,Q4U2R8,has_transporter
544,oxytetracycline,Q8TCC7,has_transporter
545,oxytetracycline,Q9NSA0,has_transporter
546,oxytetracycline,Q9Y694,has_transporter
547,labetalol,Q2M3G0,has_transporter
548,linezolid,Q4U2R8,has_transporter
549,linezolid,Q8TCC7,has_transporter
550,ivermectin,P08183,has_transporter
551,ivermectin,P33527,has_transporter
552,ivermectin,Q92887,has_transporter
553,ivermectin,Q9UNQ0,has_transporter
554,ivermectin,Q9Y6L6,has_transporter
555,ivermectin,Q9NPD5,has_transporter
556,sulindac,Q4U2R8,has_transporter
557,nafcillin,Q4U2R8,has_transporter
558,chloroquine,P08183,has_transporter
559,bisoprolol,P08183,has_transporter
560,rifabutin,P08183,has_transporter
561,imatinib,O15245,has_transporter
562,imatinib,P08183,has_transporter
563,imatinib,O15244,has_transporter
564,imatinib,Q9UNQ0,has_transporter
565,imatinib,Q99758,has_transporter
566,imatinib,O95342,has_transporter
567,imatinib,Q92887,has_transporter
568,imatinib,P33527,has_transporter
569,imatinib,O76082,has_transporter
570,imatinib,Q9NPD5,has_transporter
571,imatinib,O15439,has_transporter
572,imatinib,P46721,has_transporter
573,nicardipine,P08183,has_transporter
574,nicardipine,Q9Y6L6,has_transporter
575,nicardipine,O95342,has_transporter
576,fluphenazine,P08183,has_transporter
577,testosterone,Q8TCC7,has_transporter
578,testosterone,Q9Y694,has_transporter
579,testosterone,Q14973,has_transporter
580,testosterone,Q9UNQ0,has_transporter
581,testosterone,Q9NPD5,has_transporter
582,efavirenz,O95342,has_transporter
583,efavirenz,O15245,has_transporter
584,bacitracin,P42332,has_transporter
585,bacitracin,P42333,has_transporter
586,bacitracin,P42334,has_transporter
587,niacin,O76082,has_transporter
588,niacin,O94956,has_transporter
589,niacin,P53985,has_transporter
590,niacin,Q8N695,has_transporter
591,niacin,O15427,has_transporter
592,prednisone,P08183,has_transporter
593,prednisone,P46721,has_transporter
594,astemizole,P08183,has_transporter
595,astemizole,O95342,has_transporter
596,adenosine,Q99808,has_transporter
597,adenosine,Q14542,has_transporter
598,adenosine,Q9BZD2,has_transporter
599,adenosine,Q7RTT9,has_transporter
600,adenosine,O00337,has_transporter
601,adenosine,O43868,has_transporter
602,adenosine,P17302,has_transporter
603,adenosine,Q9HAS3,has_transporter
604,simvastatin,P08183,has_transporter
605,simvastatin,P46721,has_transporter
606,simvastatin,Q9Y6L6,has_transporter
607,simvastatin,Q92887,has_transporter
608,simvastatin,O95342,has_transporter
609,simvastatin,O94956,has_transporter
610,simvastatin,Q9NPD5,has_transporter
611,nystatin,Q9Y6L6,has_transporter
612,nystatin,Q9NPD5,has_transporter
613,mitotane,P08183,has_transporter
614,stavudine,Q4U2R8,has_transporter
615,stavudine,O00337,has_transporter
616,leucovorin,Q8TCC7,has_transporter
617,pentazocine,P08183,has_transporter
618,trazodone,P08183,has_transporter
619,acamprosate,Q4U2R8,has_transporter
620,verapamil,P08183,has_transporter
621,verapamil,O15245,has_transporter
622,verapamil,Q9H015,has_transporter
